,ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,circ_mv
4083,300615.SZ,20220323,12.42,11.2301,6.58,424.213,4.8773,127494.1889
4084,603688.SH,20220323,61.31,0.5487,0.54,115.1002,10.5362,2165146.9546
4085,300489.SZ,20220323,19.43,0.5362,0.61,111.0825,6.6722,263135.6325
4086,600000.SH,20220323,7.8,0.0871,0.63,3.9254,0.4164,22894691.0447
4087,601901.SH,20220323,6.74,0.143,0.45,50.6017,1.341,5548436.3402
4088,002026.SZ,20220323,14.35,2.6499,1.08,24.8607,2.123,607175.9358
4089,002412.SZ,20220323,7.69,12.7051,1.35,36.4554,2.255,379607.2375
4090,601777.SH,20220323,4.62,0.3303,0.62,357.808,2.0531,1039707.9
4091,000333.SZ,20220323,58.0,0.3564,0.63,14.902,3.4248,39659922.4222
4092,000996.SZ,20220323,6.98,0.6496,0.66,395.9089,4.9763,240810.0
4093,605228.SH,20220323,8.57,1.3261,0.74,30.8695,2.5161,83170.4659
4094,300511.SZ,20220323,7.07,4.3555,0.68,14.5151,1.6495,223401.3215
4095,000610.SZ,20220323,9.28,4.4485,0.46,58.4683,2.5698,218484.3008
4096,300497.SZ,20220323,16.47,6.309,0.64,28.3701,2.9553,733764.3283
4097,002570.SZ,20220323,5.21,1.6166,0.48,,3.2116,532701.7772
4098,600793.SH,20220323,12.14,1.2814,0.76,,3.4364,214761.4584
4099,002229.SZ,20220323,6.06,0.6002,0.63,118.6242,1.7884,301952.1666
4100,000619.SZ,20220323,6.29,13.2719,2.05,69.9765,0.9368,226440.0
4101,002790.SZ,20220323,7.37,1.0705,0.75,26.8763,1.7742,188311.1648
4102,300097.SZ,20220323,7.16,0.7352,0.54,57.0133,1.6489,193333.5668
4103,601918.SH,20220323,5.23,3.1463,1.15,15.994,1.4454,1354853.3614
4104,002985.SZ,20220323,76.6,2.7821,1.46,61.7818,8.3168,1004401.8353
4105,002538.SZ,20220323,8.27,0.9937,0.54,23.9427,1.4213,689683.6696
4106,603053.SH,20220323,9.33,0.395,0.81,20.0268,2.0908,523310.37
4107,603679.SH,20220323,13.76,2.6483,1.04,29.5609,2.605,194802.7197
4108,600619.SH,20220323,6.72,0.6257,0.85,44.842,1.2086,478585.218
4109,300679.SZ,20220323,33.63,1.3886,0.59,52.7091,3.7578,1096065.3919
4110,603757.SH,20220323,15.1,0.4174,1.02,11.9028,2.0656,249971.44
4111,603516.SH,20220323,14.15,0.8318,0.65,20.5543,2.7247,262037.2009
4112,600771.SH,20220323,34.29,7.4796,2.94,527.159,7.3285,1687066.961
4113,000962.SZ,20220323,10.08,1.3172,0.97,90.1093,3.4004,444357.7085
4114,002920.SZ,20220323,126.98,0.4341,0.69,136.0778,13.5195,6981995.3
4115,300711.SZ,20220323,13.87,3.4984,3.29,93.4364,4.5369,286399.5675
4116,002107.SZ,20220323,7.55,4.233,1.97,26.6716,6.4982,425445.3909
4117,603833.SH,20220323,122.59,0.145,0.44,36.2042,5.3983,7467593.7305
4118,600545.SH,20220323,3.27,1.9082,0.59,,1.7555,619800.0494
4119,002676.SZ,20220323,4.18,1.9605,0.74,109.6826,2.6894,300945.3006
4120,600758.SH,20220323,4.03,2.1794,0.86,,1.0577,532259.5878
4121,000524.SZ,20220323,12.25,9.1957,1.81,,3.6906,820921.6482
4122,000566.SZ,20220323,4.94,2.6965,0.61,,1.9554,575617.236
4123,002320.SZ,20220323,5.15,0.1652,0.53,43.173,2.8846,1147900.5913
4124,600499.SH,20220323,20.5,1.9408,0.71,136.0792,5.6307,3233271.6891
4125,002852.SZ,20220323,13.06,1.0728,0.56,,1.7687,273624.4469
4126,002503.SZ,20220323,1.48,3.412,0.86,,3.0308,376373.5609
4127,600871.SH,20220323,2.03,0.2675,0.58,487.9613,5.1725,2754583.8459
4128,002067.SZ,20220323,3.96,1.0896,0.5,15.1561,0.9041,418296.3187
4129,601225.SH,20220323,15.07,0.5396,0.91,9.8171,1.7153,14610365.0
4130,600695.SH,20220323,2.72,4.6893,0.89,,2.9748,99679.0653
4131,688800.SH,20220323,104.97,3.1443,0.74,153.9763,11.3526,240906.15
4132,002398.SZ,20220323,7.39,3.0071,0.6,14.2904,1.5921,427209.3658
4133,003010.SZ,20220323,17.74,1.1125,0.82,24.3921,1.9887,129560.173
4134,000958.SZ,20220323,5.36,4.688,1.44,22.7049,1.6705,590714.4517
4135,000050.SZ,20220323,10.54,0.3345,0.81,16.7944,0.7428,2504065.4556
4136,300837.SZ,20220323,41.07,1.4909,0.94,33.9041,3.9852,136557.75
4137,601990.SH,20220323,8.33,0.2461,0.47,37.9294,1.8653,3015402.1623
4138,000048.SZ,20220323,21.43,1.7037,1.92,28.8001,4.4272,1121301.7128
4139,002075.SZ,20220323,5.59,1.0841,0.58,18.9922,2.0259,1233585.4205
4140,300669.SZ,20220323,16.13,2.2116,1.05,38.212,2.5182,162585.7142
4141,600332.SH,20220323,30.45,0.9374,1.09,13.3083,1.7034,4280937.9397
4142,600234.SH,20220323,9.98,0.8763,1.47,46.5324,4.2778,202040.9882
4143,603881.SH,20220323,39.38,3.5191,0.71,116.6907,4.3343,1295315.3018
4144,002025.SZ,20220323,65.26,1.2255,1.11,68.1306,5.7368,2953413.2687
4145,002915.SZ,20220323,31.3,24.3082,25.06,61.9226,4.6416,543676.8371
4146,688488.SH,20220323,12.81,0.8184,0.43,135.2768,4.1149,272700.7339
4147,002663.SZ,20220323,2.01,2.3294,0.9,,0.9578,261624.5487
4148,600221.SH,20220323,1.82,0.1233,0.42,,,5982827.1514
4149,002572.SZ,20220323,19.53,1.6173,0.57,14.9454,2.8045,1235539.9048
4150,002112.SZ,20220323,9.59,14.2416,0.75,60.9434,4.7009,190651.9744
4151,600663.SH,20220323,10.83,0.2335,0.99,10.8901,1.9355,3176938.7395
4152,002552.SZ,20220323,15.31,1.5599,0.83,736.3548,6.9303,354187.7344
4153,300344.SZ,20220323,6.32,8.9486,1.03,,6.2763,218154.1853
4154,300226.SZ,20220323,34.55,0.6177,0.6,30.445,4.3094,635210.1284
4155,300627.SZ,20220323,37.26,0.4084,0.57,71.6646,6.5156,1138352.3366
4156,600082.SH,20220323,3.57,5.3124,2.53,69.8618,1.3621,226457.7421
4157,603958.SH,20220323,6.46,0.5944,0.76,,1.4678,140414.56
4158,605180.SH,20220323,27.66,1.6368,0.59,25.7227,2.4179,69150.0
4159,002103.SZ,20220323,5.67,11.8109,0.71,,3.7361,238977.1256
4160,300609.SZ,20220323,18.33,8.4534,0.99,,2.0431,166424.8521
4161,002479.SZ,20220323,5.59,0.471,0.51,16.21,1.2188,481470.2502
4162,601921.SH,20220323,8.31,0.7585,0.61,16.0765,1.6226,184666.6673
4163,002925.SZ,20220323,25.86,0.1264,0.43,19.7515,3.8592,1900459.8588
4164,002123.SZ,20220323,13.07,1.0746,0.89,103.6374,2.427,871765.1613
4165,603799.SH,20220323,101.44,1.0505,0.37,106.3649,6.8756,12281964.9197
4166,002049.SZ,20220323,205.67,1.149,0.99,154.7677,18.9836,12480820.2605
4167,000565.SZ,20220323,6.09,1.2003,1.24,47.9452,2.0921,264057.662
4168,605138.SH,20220323,10.79,2.3636,0.56,20.4582,2.9538,59949.24
4169,605365.SH,20220323,16.21,1.2892,0.76,18.1524,2.8025,81050.0
4170,002434.SZ,20220323,7.94,1.4704,0.98,17.2362,1.6193,1063226.5822
4171,000523.SZ,20220323,3.36,0.1562,0.63,,,528114.6283
4172,002530.SZ,20220323,9.07,12.5073,0.87,,4.1129,588242.7609
4173,688219.SH,20220323,9.74,0.3227,0.36,24.5508,2.6344,247274.3679
4174,688575.SH,20220323,43.0,7.6311,0.54,82.7188,11.4561,149855.0
4175,688186.SH,20220323,29.31,3.237,1.56,35.6581,2.0091,441379.29
4176,603226.SH,20220323,7.71,2.0977,0.73,34.6327,2.0583,210833.9654
4177,300986.SZ,20220323,40.83,2.2969,0.7,28.3748,4.0783,119495.8014
4178,000430.SZ,20220323,6.53,2.9877,0.5,,1.8191,216625.4364
4179,601238.SH,20220323,11.42,0.2629,0.56,20.0305,1.3432,8294615.5371
4180,600929.SH,20220323,7.19,1.3676,1.73,66.7881,2.1378,659883.1456
4181,300008.SZ,20220323,4.71,2.6199,0.66,318.459,4.8843,606058.5991
4182,600028.SH,20220323,4.13,0.0989,0.67,15.1872,0.6499,39465359.442
4183,300202.SZ,20220323,3.4,1.8612,0.62,39.1331,1.1447,153797.9395
4184,002348.SZ,20220323,2.43,4.6543,0.69,,3.1819,207579.9042
4185,300331.SZ,20220323,20.52,2.1386,0.84,100.8808,2.2254,412391.3942
4186,603389.SH,20220323,5.52,0.8831,0.82,86.785,2.2902,145039.104
4187,603803.SH,20220323,8.33,4.5685,1.06,25.3886,1.8224,350739.279
4188,600617.SH,20220323,4.06,0.7658,0.72,,1.4069,395815.2237
4189,600382.SH,20220323,5.72,0.6102,0.8,13.521,0.7146,451270.1422
4190,603725.SH,20220323,7.64,1.2127,0.97,41.7937,1.8674,156888.928
4191,300689.SZ,20220323,18.63,0.951,1.01,91.2776,3.4054,181217.477
4192,002046.SZ,20220323,13.05,1.1738,0.73,109.8829,2.3696,684275.5468
4193,002706.SZ,20220323,12.63,0.419,0.33,34.2814,6.0433,988705.3139
4194,000598.SZ,20220323,5.01,0.7485,1.02,11.5226,1.1116,1496095.5196
4195,000488.SZ,20220323,6.62,0.642,0.56,11.5392,0.9874,1102205.7715
4196,603608.SH,20220323,5.36,0.4353,0.65,,1.5237,224957.9345
4197,002064.SZ,20220323,9.07,1.3349,0.88,18.4395,2.2077,1815457.2542
4198,002045.SZ,20220323,9.25,1.1724,0.75,23.2106,2.0827,432655.7195
4199,603223.SH,20220323,30.0,0.2904,0.79,69.0247,7.1574,846720.0
4200,600267.SH,20220323,15.72,8.0382,2.15,45.0668,2.7151,1743209.5948
4201,001914.SZ,20220323,16.47,4.3243,1.36,34.0513,2.0164,1098317.5817
4202,603171.SH,20220323,34.25,5.5292,0.64,45.9967,5.998,139020.75
4203,000735.SZ,20220323,6.45,1.1326,1.15,72.7589,1.8257,742321.9918
4204,603303.SH,20220323,12.95,0.1779,0.4,18.8461,1.9951,617643.2246
4205,002099.SZ,20220323,6.78,0.8692,0.8,34.3271,1.8096,1090872.8738
4206,831726.BJ,20220323,11.88,0.4341,0.62,24.4723,2.7945,29982.1797
4207,300997.SZ,20220323,13.13,3.376,0.93,33.0688,4.9097,118170.0
4208,600548.SH,20220323,9.4,0.1764,0.84,9.9776,1.0282,1347274.1064
4209,600381.SH,20220323,14.75,10.9053,0.96,,4.31,865914.593
4210,600602.SH,20220323,8.9,12.9869,1.09,48.9525,2.7767,956129.6611
4211,002707.SZ,20220323,7.51,9.7236,0.76,,13.1611,553243.2224
4212,000603.SZ,20220323,13.52,1.3813,0.67,32.098,3.7865,796070.7401
4213,301002.SZ,20220323,39.34,4.2863,1.31,37.3746,5.1789,92960.42
4214,000042.SZ,20220323,8.48,0.679,2.11,20.0382,0.6898,563046.3599
4215,601069.SH,20220323,14.35,2.7933,0.68,119.0156,5.3366,912660.0
4216,002205.SZ,20220323,9.38,7.877,0.86,106.0344,2.0826,174320.9479
4217,002113.SZ,20220323,1.56,2.1626,0.81,8.4745,5.0142,152343.3845
4218,301066.SZ,20220323,20.71,7.9741,1.3,43.9455,4.2532,62691.009
4219,600980.SH,20220323,16.64,1.3805,0.78,35.3344,3.0963,253277.2403
4220,300495.SZ,20220323,1.98,0.954,0.61,,0.5845,100082.3813
4221,600252.SH,20220323,3.32,1.7346,1.16,20.4992,1.6816,1141659.0728
4222,002895.SZ,20220323,22.23,0.9683,0.67,76.1313,3.4313,1084862.9025
4223,603358.SH,20220323,21.1,0.8801,1.08,40.4283,3.0745,926374.4
4224,300731.SZ,20220323,22.0,3.8171,1.73,103.3219,4.5137,258948.3424
4225,000910.SZ,20220323,10.58,0.6644,0.56,9.2583,0.9648,578860.895
4226,002933.SZ,20220323,26.31,2.965,2.14,31.396,2.0897,193178.3309
4227,600867.SH,20220323,9.97,0.4418,0.6,21.5456,3.5076,1996989.5753
4228,600389.SH,20220323,44.35,1.6641,1.34,39.3269,6.4052,1317195.0
4229,002172.SZ,20220323,3.89,3.3408,0.7,,46.5525,300720.0759
4230,300985.SZ,20220323,43.63,49.4815,3.33,25.8767,4.5851,145433.6242
4231,600495.SH,20220323,3.85,1.8373,1.21,229.7701,1.4844,465153.4911
4232,301103.SZ,20220323,48.95,43.0324,,68.8977,2.6876,141594.2728
4233,300201.SZ,20220323,3.49,1.395,0.6,,3.0308,330136.008
4234,605218.SH,20220323,13.8,1.5298,1.15,35.9537,2.5963,121794.7676
4235,002245.SZ,20220323,22.67,4.4446,0.57,35.0415,6.581,2196691.3232
4236,000703.SZ,20220323,8.43,0.3054,0.68,10.0608,1.1938,3074512.5405
4237,688005.SH,20220323,138.27,1.6037,0.59,290.758,11.4232,3813629.0181
4238,831039.BJ,20220323,7.35,0.0406,0.24,15.4272,2.0073,33676.1565
4239,601398.SH,20220323,4.57,0.0767,0.68,5.1559,0.5782,123212781.1303
4240,002031.SZ,20220323,1.88,0.8659,0.49,,1.4204,349933.5611
4241,300341.SZ,20220323,10.5,2.09,2.19,38.522,4.2532,535393.9878
4242,605123.SH,20220323,136.98,2.9814,0.73,48.6501,8.1091,567782.1
4243,600717.SH,20220323,4.05,0.4204,0.57,17.0723,0.6817,1172070.4204
4244,605068.SH,20220323,23.67,1.7172,0.63,17.8832,2.2721,133735.5
4245,688033.SH,20220323,18.93,0.8365,0.34,74.3061,3.2826,578725.5142
4246,600481.SH,20220323,12.12,0.8877,0.37,63.594,8.1971,1972234.0393
4247,002845.SZ,20220323,22.39,0.5814,0.47,20.335,1.9229,356922.2388
4248,002615.SZ,20220323,5.45,1.1067,0.61,,2.6157,125958.4353
4249,301030.SZ,20220323,28.5,13.6473,2.27,61.8812,3.8094,85500.0029
4250,002056.SZ,20220323,14.35,1.2819,0.88,20.834,3.4686,2301933.0577
4251,600188.SH,20220323,35.68,0.5758,0.64,24.7934,3.1523,10657486.2675
4252,002459.SZ,20220323,87.25,1.9241,0.99,92.6646,8.8559,6634619.0079
4253,688188.SH,20220323,301.25,1.6053,1.02,81.5613,10.543,810674.1431
4254,600416.SH,20220323,14.9,1.3477,0.8,228.6536,4.4355,936660.491
4255,300897.SZ,20220323,31.2,1.0065,0.69,30.3827,2.4765,63761.0189
4256,300325.SZ,20220323,2.66,2.2386,1.28,,,265077.9823
4257,300119.SZ,20220323,18.94,0.5601,0.78,22.2765,2.2659,480433.9927
4258,000416.SZ,20220323,3.91,1.653,0.73,59.3793,2.3345,207871.6693
4259,600690.SH,20220323,22.26,0.4115,0.69,23.6885,2.7097,14042838.2078
4260,002029.SZ,20220323,5.38,0.3637,0.68,19.4551,0.6943,389352.0354
4261,300821.SZ,20220323,17.87,3.9738,0.92,18.6367,4.1835,745179.0
4262,300457.SZ,20220323,27.16,1.7975,0.83,92.5127,3.2779,1512358.0043
4263,000960.SZ,20220323,21.48,1.0153,0.57,51.9202,2.4257,3584531.6621
4264,300651.SZ,20220323,35.96,9.6673,2.92,153.8934,6.6479,261448.0394
4265,002308.SZ,20220323,4.61,1.7146,0.65,116.7073,1.783,417764.9541
4266,601872.SH,20220323,3.86,0.44,0.72,11.2678,1.1956,2956791.1143
4267,002526.SZ,20220323,2.26,0.9008,0.76,38.1778,1.4113,397964.9562
4268,300442.SZ,20220323,41.91,0.393,0.63,,8.8715,415728.8644
4269,688278.SH,20220323,27.4,0.7421,0.8,95.6195,9.598,610062.2166
4270,000686.SZ,20220323,7.72,0.4371,0.55,13.5513,0.999,1806829.6504
4271,000893.SZ,20220323,30.32,1.8516,0.69,384.9514,5.1799,2294589.6207
4272,839680.BJ,20220323,15.13,0.2963,0.27,21.3884,1.7643,53183.9578
4273,600208.SH,20220323,2.94,1.4715,1.42,7.9893,0.6324,2527862.5448
4274,000036.SZ,20220323,4.05,0.936,1.53,10.9039,1.2724,599268.4771
4275,600872.SH,20220323,28.86,1.2868,0.8,25.8345,5.981,2299094.9419
4276,601008.SH,20220323,4.16,2.9001,0.83,139.3149,1.2965,417788.0466
4277,603383.SH,20220323,27.83,0.7406,0.74,43.8384,3.8786,468241.186
4278,300565.SZ,20220323,12.74,8.7544,1.59,213.2859,4.4292,206102.9259
4279,688277.SH,20220323,15.79,0.8924,0.83,,6.5753,469102.091
4280,600615.SH,20220323,8.36,0.2035,0.78,1073.5449,2.4914,156854.0887
4281,002482.SZ,20220323,3.45,2.5059,0.86,,0.8531,527608.3606
4282,300541.SZ,20220323,18.53,12.0245,0.67,41.241,5.2597,462884.7941
4283,688663.SH,20220323,33.23,10.9935,1.37,43.5774,4.3682,104644.593
4284,600141.SH,20220323,33.93,2.7676,0.75,8.8826,2.7279,3310202.5991
4285,600280.SH,20220323,2.51,0.3735,0.61,35.1109,3.0376,285722.0398
4286,300117.SZ,20220323,4.56,15.2788,0.75,40.4424,2.3398,326842.56
4287,300271.SZ,20220323,10.13,2.0785,0.86,28.6583,1.2518,728480.8082
4288,603728.SH,20220323,17.11,1.0021,1.7,35.8035,3.0459,711776.0
4289,600613.SH,20220323,6.99,9.4214,1.06,,1.6004,335044.6646
4290,300518.SZ,20220323,55.85,1.1531,0.48,38.4718,5.3681,521146.699
4291,600018.SH,20220323,5.56,0.1416,0.68,15.5805,1.3075,12884563.1054
4292,600199.SH,20220323,28.5,9.8211,0.66,270.1089,6.8026,1728437.7644
4293,603706.SH,20220323,13.26,0.3469,0.57,24.0232,1.6548,212160.0
4294,600513.SH,20220323,9.43,1.3131,0.61,26.366,2.4078,269185.2626
4295,300672.SZ,20220323,93.49,2.7549,1.06,240.2988,11.2868,1618053.8956
4296,603979.SH,20220323,21.75,0.4504,0.64,35.3672,2.6106,1291877.0701
4297,300603.SZ,20220323,14.89,20.4536,0.65,,3.892,373616.9035
4298,600885.SH,20220323,48.01,0.7916,0.84,42.9686,5.3696,3575600.2112
4299,600071.SH,20220323,38.6,1.6645,0.69,759.0477,20.9012,916643.6802
4300,601599.SH,20220323,3.5,2.2882,0.62,,3.3932,312453.7374
4301,603043.SH,20220323,20.94,0.3444,0.88,25.6206,4.0359,1187767.1419
4302,603188.SH,20220323,4.69,0.3344,0.54,,1.2369,267409.73
4303,300032.SZ,20220323,6.28,2.5818,1.08,,3.4775,504389.5718
4304,603978.SH,20220323,25.35,0.8918,0.51,149.554,2.5317,420656.5717
4305,002272.SZ,20220323,5.54,2.2311,1.24,37.3398,1.6669,182913.6609
4306,601668.SH,20220323,5.26,1.1676,1.53,4.9094,0.6919,21479402.9599
4307,002297.SZ,20220323,8.14,6.7081,2.3,207.3717,2.2977,446813.7746
4308,601163.SH,20220323,12.48,0.102,0.64,9.4198,0.9051,998400.0
4309,000417.SZ,20220323,4.38,0.542,0.59,24.9231,0.8225,341214.0235
4310,003032.SZ,20220323,14.98,1.276,0.59,92.6518,5.0234,246661.6327
4311,600020.SH,20220323,3.18,0.3287,0.93,29.4829,0.6676,714664.2426
4312,300782.SZ,20220323,237.18,1.021,0.47,73.7524,11.3388,4776719.0562
4313,000636.SZ,20220323,20.8,1.143,0.62,51.9107,2.7309,1862084.8709
4314,000826.SZ,20220323,3.31,0.9973,0.7,,0.598,472090.3613
4315,688288.SH,20220323,26.27,1.4446,1.04,29.8509,2.8861,139021.4337
4316,605599.SH,20220323,11.16,2.0742,0.63,23.9944,2.8004,86800.0248
4317,688316.SH,20220323,43.4,0.5817,0.58,,3.5048,151929.1084
4318,000419.SZ,20220323,5.04,1.1202,0.58,15.1265,0.9111,273823.1219
4319,300569.SZ,20220323,13.34,5.8657,2.18,24.8773,3.0113,763044.1888
4320,603385.SH,20220323,9.13,0.891,0.89,11.4206,0.9026,337258.9534
4321,002812.SZ,20220323,227.89,1.109,0.85,182.2964,15.8695,16909889.0399
4322,000017.SZ,20220323,3.47,1.0391,0.5,505.3515,148.9258,105134.4098
4323,600965.SH,20220323,6.98,3.6499,1.7,47.322,2.7117,571453.2666
4324,688559.SH,20220323,61.43,6.7272,1.75,158.8355,8.0164,776958.9613
4325,600780.SH,20220323,3.8,0.3343,0.77,14.5268,0.784,435670.9587
4326,601166.SH,20220323,19.71,1.5723,2.6,6.1456,0.6844,38661658.836
4327,600629.SH,20220323,7.68,1.7608,0.87,28.9777,1.5577,482543.5538
4328,600008.SH,20220323,3.12,0.8412,0.69,15.5767,1.3182,2290264.2912
4329,000819.SZ,20220323,12.17,4.6602,1.28,57.0694,4.04,364065.8603
4330,002661.SZ,20220323,11.46,1.9988,0.57,13.1923,1.5105,378925.2197
4331,300107.SZ,20220323,5.25,0.8284,0.75,63.7903,2.0166,177163.3085
4332,000001.SZ,20220323,15.0,0.5411,0.69,8.011,0.8943,29108282.925
4333,002130.SZ,20220323,6.33,0.8006,0.72,20.1518,2.1037,789867.0324
4334,603789.SH,20220323,9.43,1.2219,0.66,,3.3558,245180.0
4335,002078.SZ,20220323,11.45,0.3058,0.53,15.7524,1.6236,2991555.3465
4336,002361.SZ,20220323,4.61,0.7548,0.96,53.8825,1.8456,308215.2099
4337,600696.SH,20220323,28.93,0.4928,1.07,1206.2232,19.3405,967620.0639
4338,601939.SH,20220323,6.03,0.637,0.53,5.5619,0.6223,5784975.5364
4339,603727.SH,20220323,15.16,1.8795,0.74,33.2115,1.3035,437115.384
4340,002066.SZ,20220323,10.35,1.0315,0.68,86.19,4.5311,239085.0
4341,688313.SH,20220323,11.5,1.0471,0.88,138.6007,4.3907,370796.2124
4342,688336.SH,20220323,18.12,0.9752,0.81,,2.4586,128346.4569
4343,002939.SZ,20220323,9.69,0.6883,0.61,20.0261,1.535,3007199.7851
4344,000815.SZ,20220323,16.2,18.5231,0.8,232.0782,5.2485,1126326.1167
4345,601128.SH,20220323,7.31,1.5692,0.81,11.1106,1.0098,1925156.4194
4346,000002.SZ,20220323,17.91,1.8827,0.96,5.0152,0.9147,17404137.8976
4347,300929.SZ,20220323,26.9,8.5234,0.66,30.2965,2.7427,160391.7557
4348,600182.SH,20220323,13.43,0.3057,0.64,76.5675,4.4815,228310.0
4349,301108.SZ,20220323,49.46,3.8115,0.64,22.36,2.4218,95233.7066
4350,688511.SH,20220323,42.82,0.6968,0.47,30.3898,4.0653,72794.0
4351,603187.SH,20220323,31.27,0.7632,0.8,28.5192,3.3021,751299.6711
4352,002211.SZ,20220323,3.8,0.7739,0.69,31.1867,2.9633,151182.346
4353,688799.SH,20220323,37.55,2.8271,0.87,24.2859,2.3819,75006.125
4354,002702.SZ,20220323,5.48,2.634,0.6,37.0958,3.354,211612.94
4355,300800.SZ,20220323,20.0,1.3333,0.8,18.2491,2.4543,289600.0
4356,833266.BJ,20220323,10.97,0.1594,0.64,18.7379,1.3178,113913.2479
4357,688393.SH,20220323,28.38,0.2653,0.35,31.2581,2.1923,168590.2548
4358,603168.SH,20220323,10.2,1.7772,0.76,,2.4514,329044.349
4359,831010.BJ,20220323,5.05,0.7468,1.31,18.9545,2.008,81211.4881
4360,002407.SZ,20220323,42.88,3.189,0.57,26.0774,6.4697,2920916.6918
4361,002468.SZ,20220323,7.61,0.599,0.56,320.6794,1.3676,1135446.745
4362,300168.SZ,20220323,11.11,0.7972,0.53,,8.6689,1317758.8221
4363,688238.SH,20220323,25.62,73.0913,,232.8811,5.9739,176798.4806
4364,301131.SZ,20220323,52.49,30.8458,0.69,39.1277,3.2767,62736.8458
4365,000605.SZ,20220323,6.28,2.4292,0.47,109.6751,1.1135,211757.6329
4366,000913.SZ,20220323,11.85,0.5195,1.32,22.4388,1.7787,537440.16
4367,601233.SH,20220323,17.88,0.5721,0.38,15.145,1.2034,4090105.4942
4368,000967.SZ,20220323,5.19,0.4271,0.56,11.9017,0.998,1120851.5143
4369,600062.SH,20220323,12.85,0.9496,0.68,13.3368,1.3588,1340560.4574
4370,601111.SH,20220323,9.53,0.537,0.82,,2.0359,9493911.6254
4371,601216.SH,20220323,4.62,0.2731,0.68,8.0961,1.8195,3898364.0342
4372,002175.SZ,20220323,2.59,0.1345,0.38,,,330686.2083
4373,301040.SZ,20220323,33.85,6.8973,1.07,46.7611,3.501,84625.0
4374,605186.SH,20220323,32.62,0.8583,0.65,46.3375,4.9209,217352.8598
4375,688321.SH,20220323,26.16,0.7983,0.54,346.0819,7.5791,662090.8224
4376,605368.SH,20220323,12.52,1.4496,1.21,13.764,1.9915,208286.3195
4377,600532.SH,20220323,15.62,0.5976,2.12,368.043,4.3192,806094.6546
4378,688359.SH,20220323,40.61,3.118,1.05,74.8994,6.8508,88911.7695
4379,603058.SH,20220323,7.52,0.6286,0.78,19.9404,3.1503,315143.9488
4380,002922.SZ,20220323,17.42,5.1361,1.32,100.3594,3.2216,483058.3873
4381,603786.SH,20220323,51.88,4.722,0.83,40.3303,5.3583,208038.8
4382,003003.SZ,20220323,11.95,7.3436,0.7,35.8693,1.7301,111230.0025
4383,300424.SZ,20220323,13.67,5.8626,2.07,,4.8506,287343.9331
4384,002533.SZ,20220323,7.0,1.154,0.91,20.5619,1.5206,418898.6305
4385,000761.SZ,20220323,3.93,0.566,0.83,42.0171,0.7585,1457319.2119
4386,300712.SZ,20220323,43.06,2.1255,0.96,153.9977,6.7845,784139.824
4387,000935.SZ,20220323,20.55,0.4228,0.46,17.6525,2.8143,1568869.8843
4388,002150.SZ,20220323,6.46,1.2519,0.78,17.3377,1.5582,229426.7243
4389,000915.SZ,20220323,34.85,1.0484,0.74,21.4758,3.6381,815973.1604
4390,600243.SH,20220323,4.18,2.8819,0.92,63.3527,1.6091,183439.3
4391,300759.SZ,20220323,111.2,1.4001,2.05,75.3274,8.8929,7314768.3814
4392,600054.SH,20220323,11.11,1.9039,0.74,,1.8952,570276.3
4393,603579.SH,20220323,26.46,0.1843,0.51,19.1941,2.2148,365077.5423
4394,002528.SZ,20220323,3.91,4.3437,0.47,53.5636,1.3229,409157.7471
4395,002271.SZ,20220323,42.28,0.6775,0.46,31.4352,4.3024,8365351.2022
4396,688520.SH,20220323,58.2,3.97,2.65,,,402118.0008
4397,002823.SZ,20220323,9.71,0.887,0.55,33.3107,2.1234,151597.3109
4398,301070.SZ,20220323,35.6,8.1172,0.6,36.326,2.9022,57600.8
4399,000545.SZ,20220323,3.84,1.1744,0.66,,1.9288,378394.7889
4400,003007.SZ,20220323,24.9,25.6576,0.66,38.9885,3.2795,91860.7239
4401,603337.SH,20220323,23.64,0.1416,0.48,33.5997,3.2283,1050770.1521
4402,300243.SZ,20220323,11.34,0.8714,0.75,30.866,3.2447,214150.0395
4403,688106.SH,20220323,23.0,1.5321,1.31,56.4522,4.157,582411.4579
4404,000426.SZ,20220323,7.89,2.1232,0.63,,2.6772,1164045.0289
4405,688235.SH,20220323,105.1,2.0154,0.81,,3.5102,795696.9971
4406,002085.SZ,20220323,4.43,0.3991,0.86,17.1218,1.8928,968787.6974
4407,600600.SH,20220323,84.52,0.7643,0.86,52.3845,4.9272,5881861.8909
4408,000568.SZ,20220323,204.8,0.4668,0.8,50.1833,11.1657,29993053.2864
4409,605388.SH,20220323,20.35,13.2516,1.09,40.9218,4.5195,286646.6059
4410,605255.SH,20220323,15.66,4.4776,1.83,33.5084,2.401,52492.32
4411,603618.SH,20220323,6.16,1.4491,1.52,36.0836,1.6105,425686.2462
4412,600790.SH,20220323,3.81,1.6216,1.62,14.0552,0.9856,558466.3436
4413,603817.SH,20220323,6.26,1.4336,0.84,21.6703,1.5515,281804.9045
4414,002620.SZ,20220323,7.03,12.0319,0.6,17.9853,1.0682,221663.6112
4415,603228.SH,20220323,25.37,0.3221,0.81,23.4606,3.2026,2135829.3122
4416,600100.SH,20220323,5.56,0.4553,0.87,181.72,1.0542,1647927.8168
4417,600162.SH,20220323,2.39,2.0016,1.23,28.8157,1.5372,811591.7603
